Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec,Company,Country,Smart_Feature,WiFi_Connectivity,Voice_Control,App_Control,Energy_Rating,Annual_Energy_Consumption_kWh,Power_Consumption_Watts,Price_INR,Budget_Segment,Warranty_Years,Noise_Level_Category,Noise_Level_dB,Weight_kg,Suitable_Room,Installation_Required,Portable,Child_Lock,Auto_Shutoff,Timer_Function,Inverter_Technology,Color,Material,Size_Category,Remote_Control,Touch_Control,Display_Type,Connectivity,Power_Source,Certifications,User_Rating,Number_of_Reviews,Recommended_For,Maintenance_Level,Lifespan_Years,Eco_Friendly,Made_in_India,After_Sales_Service,Availability,Age_Group,Gender,Occupation,City,Home_Type,Budget_Preference,Smart_Home_Interest,Eco_Conscious,Preferred_Category
9200,U1255,2295,Hot Plate,Kitchen,wishlist,5.0,0,2023-03-03,,Usha,India,Yes,No,No,No,D,2090.9,2618,42700,Premium,3,Loud (56-70 dB),38,53.7,Kitchen,No,No,Yes,Yes,Yes,No,Matte Black,Mixed,Small,No,Yes,OLED,,Electric,CE+RoHS,4.9,75748,Couples,Medium,18,No,Yes,Average,Select Cities,18-25,Female,Working Professional,Bangalore,PG/Hostel,Premium,No,Yes,Entertainment
9201,U0358,2747,Smart Hub,Networking,view,,0,2023-11-04,42.0,D-Link,Taiwan,Yes,Yes,Yes,No,A++,51.5,38,20200,Premium,1,Loud (56-70 dB),40,0.9,Home Office,No,No,No,No,Yes,No,Blue,Glass,Compact,Yes,Yes,,Zigbee,Electric,CE,2.6,76909,Students,Medium,9,Yes,No,Poor,Metro Cities,36-45,Male,Business Owner,Bangalore,Independent House,Premium,No,Yes,Smart Home
9202,U0449,438,Smart Hub,Networking,add_to_cart,,0,2023-08-05,,Amazon,United States,Yes,Yes,Yes,Yes,A+++,92.6,43,11300,Mid-Range,3,Moderate (41-55 dB),70,13.1,Any,No,No,No,No,No,Yes,Rose Gold,Ceramic,Medium,No,Yes,,WiFi,Electric,RoHS,2.9,47941,Students,High,13,Yes,No,Poor,Online Only,36-45,Male,Homemaker,Jaipur,Apartment,Mid-Range,No,No,Personal Care
9203,U0298,3087,Electric Fireplace,Climate,purchase,3.2,1,2023-10-01,,Dyson,United Kingdom,Yes,Yes,Yes,Yes,D,1194.2,641,31500,Premium,5,Ultra Silent (<30 dB),25,49.8,Any,Yes,No,Yes,Yes,Yes,Yes,Gold,Aluminum,Large,Yes,Yes,LED,WiFi,Electric,ISI+BIS,3.9,2280,Offices,High,11,No,No,Good,Metro Cities,26-35,Male,Homemaker,Mumbai,Independent House,Premium,No,Yes,Fitness
9204,U1019,82,Home Server,Networking,view,,0,2024-08-26,216.0,Google,United States,Yes,Yes,No,No,B,29.1,35,15200,Premium,2,Silent (30-40 dB),76,41.8,Home Office,No,No,No,No,Yes,No,Grey,ABS Plastic,Small,Yes,Yes,,Bluetooth,Electric,Energy Star,3.3,10373,Students,Medium,4,No,No,Poor,Pan India,36-45,Female,Homemaker,Bangalore,Independent House,Premium,No,Yes,Entertainment
9205,U1797,448,Electric Scooter Charger,Power,view,,0,2023-06-04,90.0,Exide,India,No,No,No,No,A++,5257.4,2657,70500,Luxury,3,Moderate (41-55 dB),43,73.8,Home Office,Yes,No,No,No,Yes,No,Gold,Carbon Fiber,Compact,No,No,,,Electric,BIS,3.1,79770,Offices,Low,13,Yes,Yes,Poor,Pan India,26-35,Female,Retired,Chennai,Apartment,Luxury,Yes,Yes,Outdoor
9206,U0664,2244,Geyser,Bathroom,view,,0,2024-05-18,80.0,Havells,India,No,No,No,No,C,4043.0,2144,3600,Mid-Range,4,Ultra Silent (<30 dB),41,21.4,Bathroom,Yes,No,Yes,No,No,Yes,Matte Black,Carbon Fiber,Medium,Yes,Yes,,,Electric,Energy Star,4.1,65199,Families,High,4,No,Yes,Excellent,Select Cities,26-35,Female,Student,Chennai,Apartment,Mid-Range,Yes,No,Hobby
9207,U1722,2614,Paper Shredder,Tools,purchase,4.4,1,2023-06-27,,HP,United States,Yes,Yes,Yes,Yes,A+++,3774.0,2473,30000,Premium,3,Loud (56-70 dB),59,66.2,Garage,No,Yes,No,Yes,Yes,No,Dark Blue,Stainless Steel,Extra Large,Yes,Yes,,Bluetooth,Electric,BIS,4.7,84722,DIY Enthusiasts,Medium,10,Yes,No,Average,Online Only,55+,Male,Retired,Mumbai,Apartment,Premium,No,Yes,Pet
9208,U1512,17,Built In Oven,Kitchen,view,,0,2024-12-02,67.0,Breville,Australia,No,No,No,No,A+++,1801.5,1012,59300,Premium,2,Silent (30-40 dB),26,4.4,Kitchen,No,No,Yes,Yes,Yes,Yes,Gold,Ceramic,Extra Large,Yes,Yes,,,Electric,BIS,3.0,91282,Couples,Medium,14,Yes,No,Excellent,Select Cities,36-45,Male,Homemaker,Mumbai,Independent House,Premium,Yes,No,Kitchen
9209,U0295,4948,Window Cleaner Robot,Cleaning,add_to_cart,,0,2023-12-16,,Dyson,United Kingdom,Yes,Yes,Yes,No,A,2665.9,1789,21100,Premium,4,Very Loud (>70 dB),73,66.1,Kitchen,No,No,No,No,No,Yes,Grey,Stainless Steel,Medium,Yes,Yes,,WiFi+Bluetooth,Electric,CE+RoHS,3.5,86577,Senior Citizens,Medium,15,Yes,No,Good,Pan India,46-55,Female,Student,Hyderabad,Independent House,Budget,Yes,No,Cleaning
9210,U1550,4085,Air Conditioner,Climate,purchase,5.0,1,2024-03-11,,Toshiba,Japan,No,No,No,No,B,3246.3,2290,105800,Luxury,5,Silent (30-40 dB),60,40.0,Bedroom,Yes,No,Yes,Yes,Yes,Yes,Matte Black,Stainless Steel,Large,Yes,No,OLED,,Electric,CE,4.7,5691,Senior Citizens,Medium,8,No,No,Excellent,Pan India,26-35,Male,Business Owner,Delhi,Apartment,Luxury,No,Yes,Kitchen
9211,U0496,2248,Dough Maker,Kitchen,add_to_cart,,0,2024-11-22,,Bosch,Germany,No,No,No,No,A+++,174.5,253,94600,Luxury,4,Moderate (41-55 dB),56,25.5,Kitchen,No,No,Yes,Yes,Yes,No,Matte Black,Glass,Large,No,Yes,Analog,,Electric,RoHS,3.5,29874,Students,Low,5,Yes,No,Average,Pan India,18-25,Male,Business Owner,Delhi,Independent House,Luxury,Yes,No,Hobby
9212,U0034,697,Smart Plug,Smart Home,purchase,3.6,1,2024-10-03,,Xiaomi,China,Yes,Yes,No,Yes,A++,92.5,66,4300,Mid-Range,3,Silent (30-40 dB),67,17.7,Living Room,No,No,No,No,Yes,Yes,White,Ceramic,Large,Yes,Yes,,Bluetooth,Battery,CE,3.6,99462,Families,Medium,12,Yes,No,Average,Pan India,18-25,Female,Working Professional,Lucknow,Apartment,Mid-Range,Yes,Yes,Power
9213,U1959,4742,Dehumidifier,Climate,view,,0,2024-02-20,8.0,Crompton,India,No,No,No,No,C,2150.0,2960,25000,Premium,5,Very Loud (>70 dB),30,13.7,Living Room,Yes,No,Yes,Yes,Yes,Yes,Red,Glass,Small,Yes,No,LCD,,Electric,CE+RoHS,2.6,13455,Bachelors,Low,9,Yes,Yes,Average,Pan India,26-35,Male,Business Owner,Jaipur,Independent House,Premium,No,Yes,Pet
9214,U1504,4949,Home Automation Controller,Networking,view,,0,2023-02-09,235.0,Amazon,United States,Yes,Yes,Yes,Yes,A++,9.7,25,30100,Premium,1,Silent (30-40 dB),75,54.6,Home Office,No,No,No,No,No,No,Silver,Mixed,Compact,Yes,Yes,,Zigbee,Electric,CE,4.8,48841,Work From Home,Low,5,Yes,No,Average,Select Cities,55+,Male,Working Professional,Mumbai,PG/Hostel,Premium,Yes,Yes,Security
9215,U0514,3799,Scanner,Tools,purchase,4.5,1,2024-09-11,,Stanley,United States,Yes,Yes,Yes,Yes,A++,642.7,1506,29100,Premium,3,Loud (56-70 dB),65,3.1,Outdoor,No,No,No,No,Yes,No,Dark Blue,Glass,Large,Yes,Yes,,Z-Wave,Electric,CE+RoHS,4.0,2243,DIY Enthusiasts,Low,19,Yes,No,Poor,Select Cities,18-25,Female,Retired,Bangalore,Independent House,Premium,Yes,Yes,Laundry
9216,U0839,2678,Pressure Washer,Cleaning,purchase,4.6,1,2023-11-07,,Miele,Germany,No,No,No,No,A++,1016.1,1238,45000,Premium,4,Ultra Silent (<30 dB),34,56.4,Living Room,No,No,No,Yes,No,No,Champagne,Stainless Steel,Medium,Yes,No,,,Electric,ISI+BIS,4.8,29961,Offices,High,3,Yes,No,Average,Pan India,55+,Male,Working Professional,Bangalore,Apartment,Premium,Yes,Yes,Power
9217,U0384,3342,Crepe Maker,Kitchen,wishlist,3.5,0,2024-01-22,,Bosch,Germany,No,No,No,No,C,2108.7,2203,30600,Premium,4,Moderate (41-55 dB),25,2.0,Kitchen,No,No,Yes,Yes,Yes,No,Matte Black,Glass,Medium,Yes,No,Analog,,Electric,RoHS,3.2,76921,Working Professionals,High,8,Yes,No,Poor,Online Only,36-45,Male,Working Professional,Hyderabad,Apartment,Premium,No,Yes,Outdoor
9218,U1110,3353,Bread Maker,Kitchen,view,,0,2023-11-07,23.0,Havells,India,No,No,No,No,A,3341.8,2257,19800,Premium,4,Ultra Silent (<30 dB),32,9.9,Kitchen,No,No,Yes,Yes,Yes,Yes,Matte Black,Mixed,Medium,Yes,No,,,Electric,CE,4.7,56138,Working Professionals,Medium,5,Yes,Yes,Good,Online Only,26-35,Other,Business Owner,Jaipur,Apartment,Premium,No,Yes,Outdoor
9219,U0406,3343,Smart Speaker,Entertainment,view,,0,2023-11-25,244.0,Amazon,United States,Yes,Yes,No,Yes,A,325.6,374,104900,Luxury,2,Loud (56-70 dB),29,89.6,Bedroom,No,No,No,Yes,No,Yes,Grey,Polycarbonate,Large,Yes,Yes,Analog,,Electric,CE,2.9,51242,Bachelors,High,5,No,No,Good,Pan India,26-35,Female,Student,Jaipur,Villa,Budget,Yes,Yes,Entertainment
9220,U1313,1436,Built In Oven,Kitchen,add_to_cart,,0,2023-06-14,,Tefal,France,No,No,No,No,A,2035.7,1109,25300,Premium,4,Moderate (41-55 dB),45,20.8,Kitchen,No,Yes,Yes,Yes,Yes,No,Gold,ABS Plastic,Medium,No,No,Analog,,Electric,BIS,4.2,67932,Working Professionals,Low,12,Yes,No,Excellent,Online Only,26-35,Male,Working Professional,Kolkata,Villa,Premium,Yes,Yes,Personal Care
9221,U0608,1227,Hair Curler,Personal Care,add_to_cart,,0,2023-03-08,,Dyson,United Kingdom,No,No,No,No,A,538.3,1342,26100,Premium,2,Loud (56-70 dB),35,75.6,Bedroom,No,Yes,No,Yes,No,Yes,Silver,Stainless Steel,Medium,Yes,No,,,Electric,CE,4.6,65184,Women,Low,4,No,No,Average,Metro Cities,26-35,Female,Business Owner,Jaipur,PG/Hostel,Premium,No,No,Networking
9222,U0899,973,Citrus Juicer,Kitchen,purchase,2.7,1,2024-08-18,,Inalsa,India,No,No,No,No,B,2715.9,2002,40400,Premium,3,Moderate (41-55 dB),63,75.3,Kitchen,No,No,Yes,Yes,Yes,Yes,Rose Gold,Glass,Extra Large,Yes,No,OLED,,Electric,ISI,3.4,97272,Working Professionals,Low,12,Yes,Yes,Poor,Pan India,36-45,Female,Working Professional,Delhi,Independent House,Premium,Yes,Yes,Entertainment
9223,U0484,2135,Ice Maker,Kitchen,add_to_cart,,0,2023-05-23,,Instant Pot,Canada,No,No,No,No,A,2068.7,1117,8100,Mid-Range,2,Moderate (41-55 dB),28,16.7,Kitchen,No,Yes,Yes,Yes,Yes,No,Matte Black,Carbon Fiber,Small,Yes,Yes,OLED,,Electric,BIS+ISI,4.0,58054,Couples,High,19,No,No,Excellent,Online Only,36-45,Female,Homemaker,Kolkata,PG/Hostel,Mid-Range,No,Yes,Outdoor
9224,U1702,2717,Exhaust Fan,Climate,add_to_cart,,0,2023-12-15,,Honeywell,United States,No,No,No,No,A,7501.0,3726,62600,Luxury,6,Very Loud (>70 dB),60,76.5,Bedroom,Yes,No,Yes,Yes,Yes,Yes,Matte Black,Plastic,Extra Large,Yes,No,LCD,,Electric,RoHS,3.5,83052,Couples,Low,8,No,No,Excellent,Pan India,26-35,Female,Business Owner,Pune,Apartment,Luxury,No,Yes,Pet
9225,U1852,1539,Chainsaw,Tools,wishlist,3.2,0,2023-05-18,,Black & Decker,United States,No,No,No,No,A+++,839.0,1652,7300,Mid-Range,3,Silent (30-40 dB),37,9.8,Garage,No,No,Yes,No,Yes,No,Red,Mixed,Medium,No,Yes,,,Electric,ISI,2.6,99940,Homeowners,High,20,Yes,No,Excellent,Pan India,26-35,Female,Working Professional,Delhi,Villa,Mid-Range,Yes,Yes,Cleaning
9226,U0129,4341,Air Fryer,Kitchen,purchase,5.0,1,2023-01-15,,Samsung,South Korea,No,No,No,No,D,3524.3,1781,67600,Luxury,3,Silent (30-40 dB),71,2.5,Kitchen,No,No,Yes,Yes,Yes,No,Dark Blue,Cast Iron,Extra Large,Yes,Yes,Analog,,Electric,ISI,4.8,34130,Working Professionals,High,16,Yes,No,Poor,Online Only,55+,Male,Business Owner,Lucknow,Apartment,Luxury,Yes,No,Networking
9227,U1045,3436,Freezer,Kitchen,add_to_cart,,0,2024-09-30,,Whirlpool,United States,Yes,No,No,No,C,1708.2,1897,30200,Premium,4,Very Loud (>70 dB),66,47.9,Kitchen,No,No,Yes,Yes,Yes,No,Gold,Glass,Compact,Yes,Yes,LED,,Electric,BIS+ISI,2.6,10370,Families,Medium,3,Yes,No,Poor,Metro Cities,36-45,Male,Business Owner,Mumbai,Apartment,Premium,Yes,Yes,Networking
9228,U0376,3296,Exhaust Fan,Climate,view,,0,2023-02-10,52.0,Honeywell,United States,No,No,No,No,A++,3857.5,2748,15700,Premium,5,Very Loud (>70 dB),52,17.7,Any,Yes,Yes,Yes,Yes,Yes,Yes,White,Carbon Fiber,Extra Large,Yes,No,Digital,,Electric,BIS+ISI,4.3,52986,Bachelors,Low,4,Yes,No,Good,Select Cities,36-45,Male,Working Professional,Delhi,Apartment,Premium,Yes,No,Pet
9229,U0140,657,Clock,Decor,view,,0,2023-10-19,219.0,Orpat,India,Yes,Yes,Yes,Yes,A,12.6,13,2400,Budget,1,Ultra Silent (<30 dB),53,85.2,Bedroom,No,No,No,Yes,No,No,Gold,Plastic,Extra Large,No,Yes,,Zigbee,Dual,ISI,2.9,3377,Families,High,3,No,Yes,Good,Metro Cities,18-25,Female,Student,Bangalore,Independent House,Budget,Yes,Yes,Outdoor
9230,U1065,2014,3D Printer,Hobby,view,,0,2024-03-15,6.0,Creality,China,No,No,No,No,A,1514.4,694,49200,Premium,2,Very Loud (>70 dB),57,36.9,Home Office,No,Yes,Yes,Yes,Yes,No,Silver,Mixed,Extra Large,Yes,No,,,Electric,CE+RoHS,4.4,96564,Creators,Low,16,Yes,No,Poor,Pan India,55+,Male,Working Professional,Mumbai,Apartment,Premium,Yes,No,Cleaning
9231,U1715,1915,Angle Grinder,Tools,view,,0,2023-08-22,8.0,Fellowes,United States,Yes,Yes,Yes,Yes,A,2399.9,985,14300,Mid-Range,2,Very Loud (>70 dB),75,13.1,Outdoor,No,No,Yes,No,No,No,White,Stainless Steel,Compact,No,Yes,,Bluetooth,Electric,BIS,2.5,52401,Professionals,High,16,No,No,Poor,Pan India,36-45,Female,Working Professional,Bangalore,Independent House,Mid-Range,No,No,Climate
9232,U1525,4038,Smart Lock,Security,view,,0,2024-08-13,175.0,Dahua,China,Yes,Yes,No,Yes,A++,12.6,12,55500,Premium,2,Moderate (41-55 dB),63,53.0,Garage,Yes,Yes,No,Yes,No,No,Silver,Glass,Compact,Yes,Yes,,WiFi,Dual,Energy Star,4.3,82584,Families,Low,5,Yes,No,Good,Pan India,18-25,Male,Business Owner,Hyderabad,PG/Hostel,Luxury,Yes,Yes,Security
9233,U1665,4825,Electric Mop,Cleaning,purchase,4.9,1,2024-05-28,,Eureka Forbes,India,No,No,No,No,A++,196.6,209,55200,Premium,2,Moderate (41-55 dB),47,80.9,Living Room,No,Yes,No,No,No,No,Champagne,Stainless Steel,Large,No,No,,,Electric,ISI+BIS,4.4,7761,Families,Medium,15,Yes,Yes,Good,Online Only,26-35,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Cleaning
9234,U0618,1223,Label Maker,Tools,view,,0,2023-08-11,151.0,Stanley,United States,Yes,Yes,No,Yes,A+++,223.3,366,6900,Mid-Range,1,Loud (56-70 dB),25,46.8,Outdoor,No,No,Yes,Yes,No,No,Dark Blue,Ceramic,Compact,Yes,Yes,,Zigbee,Electric,BIS,4.7,91952,Homeowners,High,17,Yes,No,Good,Online Only,26-35,Male,Working Professional,Hyderabad,Villa,Mid-Range,Yes,Yes,Climate
9235,U1366,2844,Cooktop,Kitchen,add_to_cart,,0,2024-06-08,,Ninja,United States,No,No,No,No,D,1506.9,1057,23600,Premium,4,Very Loud (>70 dB),26,49.5,Kitchen,No,Yes,Yes,Yes,Yes,No,White,Glass,Small,No,Yes,Analog,,Electric,ISI+BIS,4.9,29098,Students,Medium,12,No,No,Good,Pan India,46-55,Male,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Bathroom
9236,U1972,2353,Water Filter,Bathroom,view,,0,2024-12-28,19.0,Jaquar,India,Yes,Yes,Yes,Yes,C,1834.9,1493,64200,Luxury,3,Loud (56-70 dB),45,39.2,Bathroom,Yes,No,No,No,No,No,Rose Gold,Polycarbonate,Medium,No,Yes,,WiFi,Electric,BIS+ISI,2.8,55775,Senior Citizens,Low,8,No,Yes,Poor,Online Only,18-25,Male,Business Owner,Pune,Apartment,Luxury,No,Yes,Hobby
9237,U0674,3016,Video Doorbell,Security,wishlist,3.3,0,2024-07-30,,Nest,United States,Yes,Yes,No,Yes,A+,21.1,39,32300,Premium,2,Very Loud (>70 dB),63,64.5,Any,Yes,No,Yes,Yes,No,No,Black,Cast Iron,Small,No,Yes,,WiFi+Bluetooth,Dual,Energy Star,4.0,3259,Homeowners,Medium,2,Yes,No,Excellent,Select Cities,18-25,Other,Working Professional,Lucknow,Independent House,Premium,Yes,Yes,Decor
9238,U1551,3148,Smart Plug,Smart Home,wishlist,3.8,0,2023-05-21,,Amazon,United States,Yes,Yes,Yes,Yes,D,88.3,72,13400,Mid-Range,2,Loud (56-70 dB),76,44.2,Bedroom,No,No,Yes,Yes,No,No,Blue,Ceramic,Compact,Yes,Yes,,WiFi,Electric,RoHS,3.6,22815,Tech Enthusiasts,High,2,Yes,No,Excellent,Metro Cities,36-45,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Kitchen
9239,U1717,3725,Booster Pump,Outdoor,add_to_cart,,0,2024-11-17,,Kirloskar,India,Yes,Yes,No,No,A++,5838.7,4440,32000,Premium,2,Loud (56-70 dB),26,47.1,Garage,Yes,No,No,Yes,No,No,Dark Blue,ABS Plastic,Extra Large,Yes,Yes,,WiFi+Bluetooth,Electric,RoHS,5.0,59202,Homeowners,Low,11,Yes,Yes,Poor,Online Only,36-45,Male,Working Professional,Kolkata,Apartment,Premium,No,No,Pet
9240,U1626,454,WiFi Extender,Networking,view,,0,2023-04-11,352.0,TP-Link,China,Yes,Yes,Yes,Yes,A,42.7,22,12600,Mid-Range,2,Very Loud (>70 dB),67,4.4,Any,No,Yes,No,No,No,Yes,Blue,Glass,Compact,No,Yes,,Bluetooth,Electric,RoHS,4.5,86152,Families,Medium,10,No,No,Good,Pan India,26-35,Male,Student,Bangalore,Apartment,Mid-Range,No,Yes,Power
9241,U1396,2776,Pet Feeder,Pet,purchase,2.2,1,2024-01-31,,PetSafe,United States,No,No,No,No,D,81.7,79,19300,Premium,3,Silent (30-40 dB),72,65.4,Any,No,Yes,Yes,No,Yes,No,Rose Gold,Cast Iron,Small,No,No,,,Electric,BIS,2.7,5636,Pet Owners,High,16,Yes,No,Excellent,Metro Cities,18-25,Female,Working Professional,Ahmedabad,Independent House,Premium,Yes,No,Entertainment
9242,U0340,3770,Smart Switch,Smart Home,view,,0,2024-07-14,117.0,Havells,India,Yes,Yes,Yes,No,C,155.0,62,3800,Mid-Range,2,Ultra Silent (<30 dB),39,33.0,Bedroom,No,Yes,No,Yes,Yes,Yes,Matte Black,Ceramic,Medium,Yes,Yes,,Bluetooth,Electric,Energy Star,2.6,50229,Tech Enthusiasts,Low,12,No,Yes,Good,Online Only,55+,Male,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Decor
9243,U0496,2681,Induction Oven,Kitchen,wishlist,2.7,0,2023-12-22,,Bajaj,India,Yes,No,No,No,A,5568.5,2627,115300,Luxury,3,Ultra Silent (<30 dB),37,8.0,Kitchen,No,No,Yes,Yes,Yes,No,Grey,Cast Iron,Small,Yes,Yes,LCD,,Electric,ISI+BIS,3.1,53677,Students,Low,10,No,Yes,Average,Select Cities,18-25,Male,Business Owner,Delhi,Independent House,Luxury,Yes,No,Hobby
9244,U1337,2784,Fabric Shaver,Laundry,add_to_cart,,0,2023-08-18,,Siemens,Germany,Yes,Yes,Yes,Yes,A+,1371.8,1024,149100,Luxury,3,Ultra Silent (<30 dB),71,8.9,Utility Room,No,No,Yes,Yes,Yes,Yes,Silver,Stainless Steel,Extra Large,No,Yes,,WiFi,Electric,Energy Star,4.3,70251,Working Professionals,Low,5,Yes,No,Average,Online Only,55+,Male,Working Professional,Jaipur,Apartment,Mid-Range,Yes,No,Laundry
9245,U0194,1838,Water Flosser,Personal Care,view,,0,2024-09-02,7.0,Philips,Netherlands,No,No,No,No,A++,348.5,171,3100,Mid-Range,2,Loud (56-70 dB),35,15.2,Bedroom,No,Yes,No,Yes,No,No,Dark Blue,Ceramic,Large,Yes,Yes,,,Electric,ISI+BIS,4.8,21557,Working Professionals,High,14,Yes,No,Poor,Select Cities,18-25,Female,Working Professional,Delhi,Apartment,Mid-Range,No,Yes,Fitness
9246,U1141,1497,Smart Hub,Networking,view,,0,2024-05-17,207.0,Xiaomi,China,Yes,No,No,No,D,11.2,35,43500,Premium,1,Very Loud (>70 dB),40,19.8,Home Office,No,Yes,Yes,No,Yes,No,Stainless Steel,Ceramic,Compact,Yes,Yes,,,Electric,BIS+ISI,2.9,32740,Students,High,19,No,No,Poor,Select Cities,36-45,Female,Working Professional,Ahmedabad,Apartment,Premium,Yes,Yes,Bathroom
9247,U1451,1100,Smart Thermostat,Climate,view,,0,2023-08-10,350.0,Philips,Netherlands,Yes,Yes,Yes,No,A+++,1120.0,1276,17000,Premium,5,Moderate (41-55 dB),77,26.3,Bedroom,Yes,Yes,Yes,Yes,Yes,Yes,Champagne,Plastic,Medium,Yes,Yes,,,Electric,RoHS,3.2,4119,Couples,High,3,Yes,No,Poor,Select Cities,26-35,Male,Student,Lucknow,PG/Hostel,Budget,Yes,Yes,Climate
9248,U1339,2109,Weather Station,Smart Home,add_to_cart,,0,2024-05-04,,Apple,United States,Yes,Yes,Yes,No,A,37.3,70,5000,Mid-Range,2,Very Loud (>70 dB),60,46.4,Any,No,Yes,No,No,Yes,No,White,Stainless Steel,Extra Large,Yes,Yes,,,Electric,ISI+BIS,3.7,82346,Families,Low,17,No,No,Poor,Metro Cities,26-35,Female,Working Professional,Kolkata,Apartment,Mid-Range,Yes,Yes,Personal Care
9249,U1041,1584,Electric Stove,Kitchen,purchase,3.9,1,2023-08-27,,Crompton,India,Yes,No,No,No,A+,116.2,132,2500,Budget,3,Ultra Silent (<30 dB),61,6.5,Kitchen,No,Yes,Yes,Yes,Yes,No,Gold,Plastic,Small,No,Yes,LCD,,Electric,BIS+ISI,3.6,57393,Working Professionals,Low,11,Yes,Yes,Average,Pan India,36-45,Female,Student,Mumbai,Apartment,Budget,No,Yes,Cleaning
9250,U1689,1545,Solo Microwave,Kitchen,purchase,4.1,1,2024-07-13,,Prestige,India,No,No,No,No,A,2791.4,2454,111000,Luxury,3,Ultra Silent (<30 dB),26,6.0,Kitchen,No,No,Yes,Yes,Yes,No,Stainless Steel,Aluminum,Large,Yes,Yes,Digital,,Electric,Energy Star,4.3,93019,Couples,High,6,No,Yes,Good,Online Only,26-35,Male,Student,Bangalore,Apartment,Budget,No,Yes,Kitchen
9251,U0642,219,Home Brewing Kit,Hobby,purchase,2.8,1,2023-04-29,,Usha,India,No,No,No,No,B,106.8,60,18300,Premium,1,Loud (56-70 dB),31,47.4,Any,No,No,Yes,No,No,No,White,Plastic,Extra Large,Yes,Yes,,,Electric,CE,2.7,77884,Creators,High,5,No,Yes,Poor,Metro Cities,26-35,Male,Working Professional,Chennai,Apartment,Premium,Yes,Yes,Climate
9252,U1495,424,Countertop Dishwasher,Cleaning,add_to_cart,,0,2023-12-31,,Eureka Forbes,India,Yes,Yes,Yes,Yes,A+++,1704.0,824,29600,Premium,4,Ultra Silent (<30 dB),45,14.4,Living Room,No,No,No,Yes,No,Yes,Blue,Stainless Steel,Extra Large,Yes,Yes,,WiFi,Electric,CE+RoHS,3.3,73170,Families,High,2,Yes,Yes,Good,Metro Cities,18-25,Female,Student,Jaipur,Independent House,Budget,No,No,Cleaning
9253,U1066,2529,Space Heater,Climate,purchase,4.6,1,2024-04-03,,Philips,Netherlands,No,No,No,No,A+,10388.6,4256,163100,Luxury,5,Ultra Silent (<30 dB),55,31.4,Living Room,Yes,No,Yes,Yes,Yes,Yes,White,Plastic,Compact,Yes,No,LCD,,Electric,BIS+ISI,3.6,47480,Families,Medium,20,Yes,No,Poor,Pan India,18-25,Male,Business Owner,Ahmedabad,Apartment,Luxury,No,Yes,Power
9254,U0088,1893,Electric Oven,Kitchen,view,,0,2023-06-19,138.0,Breville,Australia,No,No,No,No,A+++,527.3,593,120300,Luxury,4,Loud (56-70 dB),52,25.8,Kitchen,No,No,Yes,Yes,Yes,No,Blue,Aluminum,Extra Large,Yes,No,LED,,Electric,ISI,2.8,99147,Bachelors,High,12,Yes,No,Good,Online Only,26-35,Female,Homemaker,Mumbai,PG/Hostel,Mid-Range,Yes,No,Kitchen
9255,U0827,4270,Aquarium Heater,Pet,add_to_cart,,0,2023-11-08,,Exo Terra,Canada,No,No,No,No,A+++,158.8,79,13700,Mid-Range,3,Moderate (41-55 dB),32,21.8,Any,No,No,Yes,No,Yes,No,Stainless Steel,Ceramic,Medium,Yes,No,,,Electric,ISI,4.2,95345,Animal Lovers,Medium,17,Yes,No,Excellent,Pan India,26-35,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,Yes,Decor
9256,U1306,4507,Gaming Console,Entertainment,add_to_cart,,0,2024-10-11,,OnePlus,China,Yes,No,No,No,C,940.2,477,497900,Luxury,3,Moderate (41-55 dB),33,84.9,Bedroom,No,No,Yes,No,Yes,No,White,Polycarbonate,Medium,Yes,Yes,LCD,,Electric,RoHS,3.0,18935,Bachelors,High,17,No,No,Excellent,Online Only,26-35,Male,Working Professional,Chennai,Apartment,Mid-Range,Yes,Yes,Entertainment
9257,U1706,2797,Smart Bulb,Smart Home,purchase,5.0,1,2024-04-22,,Xiaomi,China,Yes,Yes,Yes,No,C,37.4,38,11500,Mid-Range,2,Moderate (41-55 dB),53,26.0,Living Room,No,No,No,Yes,No,Yes,Grey,Aluminum,Extra Large,Yes,Yes,,WiFi+Bluetooth,Solar,BIS+ISI,4.5,15273,Tech Enthusiasts,Low,7,No,No,Average,Online Only,26-35,Other,Working Professional,Pune,Villa,Mid-Range,No,No,Smart Home
9258,U0852,506,Egg Cooker,Kitchen,purchase,3.6,1,2023-07-09,,De'Longhi,Italy,No,No,No,No,A++,2641.9,1100,104800,Luxury,3,Very Loud (>70 dB),43,25.8,Kitchen,No,Yes,Yes,Yes,Yes,Yes,Blue,Glass,Compact,Yes,No,Digital,,Electric,ISI,3.9,65279,Bachelors,Low,18,Yes,No,Excellent,Metro Cities,36-45,Female,Business Owner,Kolkata,Villa,Luxury,No,No,Hobby
