Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec
9768,U0159,2271,Smart Plug,Smart Home,purchase,4.5,1,2024-06-06,
9769,U0622,2645,Wall Clock,Decor,add_to_cart,,0,2023-08-03,
9770,U1484,4020,Space Heater,Climate,add_to_cart,,0,2023-05-15,
9771,U1021,57,Toaster,Kitchen,add_to_cart,,0,2024-02-01,
9772,U0679,2564,Alarm System,Security,view,,0,2023-08-01,139.0
9773,U0937,915,Induction Oven,Kitchen,view,,0,2024-02-24,73.0
9774,U1802,2282,Roti Maker,Kitchen,view,,0,2023-10-17,205.0
9775,U0257,1095,Electric Oven,Kitchen,purchase,4.3,1,2024-09-14,
9776,U0412,1503,Can Opener,Kitchen,view,,0,2024-03-12,237.0
9777,U0654,2421,Water Heater,Bathroom,view,,0,2023-12-28,76.0
9778,U1306,2664,Smart Bulb,Smart Home,purchase,3.2,1,2023-10-27,
9779,U0216,1667,Heating Pad,Personal Care,wishlist,4.7,0,2024-07-07,
9780,U1993,733,Range Hood,Kitchen,view,,0,2023-08-13,308.0
9781,U0721,1776,Cotton Candy Machine,Hobby,add_to_cart,,0,2023-10-12,
9782,U0569,537,Hair Straightener,Personal Care,view,,0,2024-09-13,96.0
9783,U1572,3849,Citrus Juicer,Kitchen,purchase,2.9,1,2023-09-03,
9784,U0348,2812,Chapati Maker,Kitchen,purchase,4.2,1,2024-06-30,
9785,U1675,372,Food Dehydrator,Kitchen,add_to_cart,,0,2023-12-01,
9786,U1994,1008,Smart Washer,Laundry,view,,0,2024-09-23,13.0
9787,U1947,1728,Built In Refrigerator,Kitchen,add_to_cart,,0,2023-08-16,
9788,U1119,4635,Clothesline Dryer,Laundry,purchase,4.2,1,2024-07-10,
9789,U1849,4734,Smart Garage Door Opener,Security,add_to_cart,,0,2023-07-17,
9790,U1382,2365,Weather Station,Smart Home,view,,0,2024-07-27,45.0
9791,U1469,2765,Induction Cooktop,Kitchen,purchase,4.4,1,2023-06-22,
9792,U0983,1457,Terrarium Heater,Pet,purchase,3.1,1,2023-11-03,
9793,U1783,3070,Massager,Personal Care,purchase,4.7,1,2024-02-08,
9794,U1686,3228,Dough Maker,Kitchen,add_to_cart,,0,2023-05-30,
9795,U1036,1897,UV Water Purifier,Bathroom,purchase,4.7,1,2023-03-04,
9796,U0553,4047,Geyser,Bathroom,purchase,5.0,1,2024-09-16,
9797,U1897,4255,Handheld Vacuum,Cleaning,add_to_cart,,0,2024-09-14,
9798,U0974,522,Pool Heater,Outdoor,add_to_cart,,0,2023-03-21,
9799,U1197,2842,Home Automation Controller,Networking,view,,0,2024-06-10,36.0
9800,U0020,94,Subwoofer,Entertainment,wishlist,4.5,0,2023-08-12,
9801,U1951,670,Smart Thermostat,Climate,view,,0,2023-08-03,45.0
9802,U0695,2349,Pressure Washer,Cleaning,view,,0,2023-08-25,49.0
9803,U0252,2171,Home Automation Controller,Networking,add_to_cart,,0,2023-05-12,
9804,U0219,3931,Humidifier,Climate,purchase,4.2,1,2023-11-04,
9805,U1581,906,Window Air Conditioner,Climate,add_to_cart,,0,2023-04-22,
9806,U1938,1855,Electric Grill,Kitchen,add_to_cart,,0,2023-07-24,
9807,U1122,1230,Hair Curler,Personal Care,view,,0,2024-07-20,94.0
9808,U0101,2025,Induction Oven,Kitchen,view,,0,2024-02-11,237.0
9809,U1634,1494,Leaf Blower,Tools,purchase,3.9,1,2023-10-21,
9810,U0131,2035,Bottle Sterilizer,Kitchen,view,,0,2024-04-01,66.0
9811,U0131,563,Panini Press,Kitchen,view,,0,2024-03-02,294.0
9812,U0830,4644,Handheld Vacuum,Cleaning,view,,0,2023-01-02,67.0
9813,U0045,2757,Angle Grinder,Tools,purchase,4.7,1,2023-01-30,
9814,U0207,2988,Water Heater,Bathroom,add_to_cart,,0,2023-08-16,
9815,U0313,1918,Foot Massager,Personal Care,view,,0,2023-10-06,106.0
9816,U1517,887,Coffee Maker,Kitchen,view,,0,2024-09-10,47.0
9817,U0674,135,Smart Lock,Security,view,,0,2024-10-04,308.0
9818,U0428,4660,Ice Maker,Kitchen,purchase,2.0,1,2024-04-19,
9819,U0441,1297,Home Sauna,Fitness,add_to_cart,,0,2024-07-12,
9820,U1708,3845,Home Sauna,Fitness,purchase,4.7,1,2023-03-14,
9821,U1897,1363,Electric Kettle,Kitchen,add_to_cart,,0,2024-01-09,
9822,U0202,3215,Sump Pump,Outdoor,purchase,3.3,1,2024-03-22,
9823,U0138,1837,Portable Dishwasher,Cleaning,purchase,2.8,1,2024-04-15,
9824,U0443,364,RO Purifier,Bathroom,wishlist,4.5,0,2023-02-14,
9825,U1119,611,Air Fryer,Kitchen,add_to_cart,,0,2024-02-05,
9826,U0001,1762,Food Dehydrator,Kitchen,view,,0,2024-11-01,233.0
9827,U0221,1714,Speakers,Entertainment,view,,0,2024-01-25,20.0
9828,U0321,1289,Smart Garage Door Opener,Security,purchase,5.0,1,2023-11-02,
9829,U0821,4549,Router,Networking,view,,0,2024-02-04,30.0
9830,U1036,2070,Towel Warmer,Bathroom,purchase,4.9,1,2024-05-14,
9831,U0363,2450,Laminator,Tools,add_to_cart,,0,2024-02-14,
9832,U1589,2557,Clothesline Dryer,Laundry,view,,0,2024-05-11,26.0
9833,U1197,4828,Grill Microwave,Kitchen,add_to_cart,,0,2023-12-30,
9834,U1074,728,Water Boiler,Kitchen,view,,0,2024-07-26,80.0
9835,U1170,1693,Handheld Vacuum,Cleaning,add_to_cart,,0,2024-12-10,
9836,U0825,3898,Bottle Sterilizer,Kitchen,wishlist,5.0,0,2023-12-07,
9837,U1997,2055,Tankless Water Heater,Bathroom,purchase,5.0,1,2023-10-09,
9838,U0233,1850,Vacuum Sealer,Kitchen,view,,0,2024-01-21,208.0
9839,U0968,2773,Water Boiler,Kitchen,view,,0,2024-10-27,42.0
9840,U1762,4838,Portable Air Conditioner,Climate,add_to_cart,,0,2023-07-05,
9841,U1666,4100,Projector,Entertainment,view,,0,2023-12-28,28.0
9842,U1193,3478,Basement Dehumidifier,Outdoor,purchase,3.9,1,2023-05-15,
9843,U1201,4258,Handheld Vacuum,Cleaning,view,,0,2023-02-13,218.0
9844,U1306,75,Clock,Decor,add_to_cart,,0,2024-01-11,
9845,U0133,3491,Smart Garage Door Opener,Security,purchase,3.8,1,2024-01-20,
9846,U0245,85,DVD Player,Entertainment,purchase,3.8,1,2024-09-20,
9847,U1878,85,DVD Player,Entertainment,purchase,4.9,1,2024-06-03,
9848,U0678,2764,Hot Dog Maker,Kitchen,purchase,4.1,1,2023-03-09,
9849,U0559,2486,Leaf Blower,Tools,wishlist,4.9,0,2023-06-20,
9850,U1048,600,Electric Toothbrush,Personal Care,view,,0,2023-04-06,230.0
9851,U1210,3131,Electric Vehicle Charger,Power,add_to_cart,,0,2023-10-24,
9852,U0814,3689,Exhaust Fan,Climate,view,,0,2024-05-10,0.0
9853,U1453,1252,WiFi Extender,Networking,view,,0,2024-02-11,134.0
9854,U1601,3142,Smart Garage Door Opener,Security,add_to_cart,,0,2024-09-11,
9855,U1209,4453,Home Theater System,Entertainment,purchase,3.4,1,2024-04-18,
9856,U0094,4624,Elliptical Trainer,Fitness,add_to_cart,,0,2023-02-11,
9857,U0042,1779,Misting Fan,Climate,purchase,4.4,1,2023-05-19,
9858,U0534,3033,Home Server,Networking,add_to_cart,,0,2023-08-10,
9859,U1245,2297,Trimmer,Personal Care,view,,0,2023-10-26,507.0
9860,U1250,4956,Electric Grill,Kitchen,view,,0,2024-08-21,276.0
9861,U0824,1567,Bladeless Fan,Climate,view,,0,2023-06-13,86.0
9862,U0553,3445,Electric Fireplace,Climate,add_to_cart,,0,2024-09-19,
9863,U0487,2751,Citrus Juicer,Kitchen,view,,0,2023-10-27,10.0
9864,U0876,3020,Cotton Candy Machine,Hobby,purchase,5.0,1,2023-12-05,
9865,U0269,2553,Pool Heater,Outdoor,purchase,1.7,1,2024-08-01,
9866,U1979,363,Pressure Washer,Cleaning,purchase,4.6,1,2024-12-14,
9867,U0823,973,Citrus Juicer,Kitchen,purchase,3.7,1,2023-03-15,
9868,U1720,4312,Hair Dryer,Personal Care,view,,0,2023-04-18,344.0
9869,U1361,1842,Humidifier,Climate,view,,0,2024-04-26,238.0
9870,U0624,2960,Smart Plug,Smart Home,view,,0,2023-10-14,42.0
9871,U1052,137,Knitting Machine,Hobby,view,,0,2024-01-25,154.0
9872,U0472,2698,Mini Fridge,Kitchen,wishlist,4.5,0,2023-07-25,
9873,U1631,2128,Pressure Washer,Cleaning,view,,0,2024-09-19,340.0
9874,U1447,1538,Portable Air Conditioner,Climate,view,,0,2024-06-17,24.0
9875,U1905,4990,Garment Steamer,Laundry,add_to_cart,,0,2023-04-16,
9876,U0366,2610,Massager,Personal Care,wishlist,3.4,0,2023-05-11,
9877,U0071,3893,Home Automation Controller,Networking,purchase,3.1,1,2024-03-31,
9878,U0838,4852,Tankless Water Heater,Bathroom,add_to_cart,,0,2023-08-27,
9879,U1258,3405,Smart Plug,Smart Home,purchase,2.9,1,2024-01-14,
9880,U0042,2900,Toaster,Kitchen,view,,0,2024-08-19,136.0
9881,U0962,2094,Electric Stove,Kitchen,add_to_cart,,0,2024-03-31,
9882,U0184,3977,Central Vacuum System,Cleaning,wishlist,4.0,0,2023-08-27,
9883,U0739,4584,Hedge Trimmer,Tools,view,,0,2024-08-27,0.0
9884,U1338,4180,Electric Kettle,Kitchen,view,,0,2024-04-11,527.0
9885,U0576,4791,Alarm Clock,Decor,view,,0,2024-02-07,375.0
9886,U0311,4164,Chainsaw,Tools,wishlist,4.0,0,2023-01-17,
9887,U0729,4050,Home Automation Controller,Networking,add_to_cart,,0,2024-08-24,
9888,U0753,2926,Smart Plug,Smart Home,wishlist,4.1,0,2023-11-16,
9889,U0990,1846,Toaster Oven,Kitchen,purchase,4.5,1,2024-04-05,
9890,U1469,4426,Window Air Conditioner,Climate,add_to_cart,,0,2024-06-05,
9891,U1486,1269,Pet Feeder,Pet,add_to_cart,,0,2024-04-11,
9892,U1536,4721,Terrarium Heater,Pet,view,,0,2024-09-01,86.0
9893,U1753,1384,Robot Vacuum,Cleaning,purchase,5.0,1,2023-12-19,
9894,U1243,778,Lawn Mower,Tools,add_to_cart,,0,2024-06-14,
9895,U1682,12,Wall Clock,Decor,add_to_cart,,0,2024-10-13,
9896,U1975,1926,Video Doorbell,Security,purchase,4.9,1,2023-04-30,
9897,U0589,1137,Crepe Maker,Kitchen,view,,0,2023-12-07,20.0
9898,U0692,4633,Tea Maker,Kitchen,view,,0,2023-01-22,21.0
9899,U1958,2997,Jacuzzi Pump,Bathroom,wishlist,4.5,0,2024-11-26,
9900,U0143,1216,RO Purifier,Bathroom,view,,0,2024-05-23,38.0
9901,U0656,2275,Lint Remover,Laundry,view,,0,2023-03-17,33.0
9902,U1029,4003,Electric Blanket,Personal Care,view,,0,2023-10-14,417.0
9903,U0684,3995,Sandwich Maker,Kitchen,add_to_cart,,0,2023-06-03,
9904,U0700,2302,Lint Remover,Laundry,wishlist,2.0,0,2023-02-11,
9905,U1641,1941,Home Automation Controller,Networking,view,,0,2024-08-10,95.0
9906,U0734,2934,Washing Machine,Laundry,purchase,5.0,1,2023-10-17,
9907,U1374,4361,Landline Phone,Smart Home,view,,0,2023-06-30,60.0
9908,U0745,4269,Pool Pump,Outdoor,view,,0,2024-10-06,95.0
9909,U0665,3894,Alarm System,Security,view,,0,2023-07-06,219.0
9910,U0905,2668,Clothes Dryer,Laundry,wishlist,4.6,0,2023-09-08,
9911,U1137,4240,Smart Door Lock,Security,purchase,3.0,1,2023-01-21,
9912,U0398,2139,Hair Curler,Personal Care,wishlist,4.0,0,2023-07-19,
9913,U1241,3920,Trimmer,Personal Care,purchase,3.2,1,2023-01-19,
9914,U1673,1483,Window Cleaner Robot,Cleaning,add_to_cart,,0,2024-10-28,
9915,U1026,365,Milk Frother,Kitchen,view,,0,2024-10-24,89.0
9916,U0079,4457,Trash Compactor,Kitchen,purchase,3.0,1,2024-03-24,
9917,U1770,2834,Range Hood,Kitchen,view,,0,2023-08-06,160.0
9918,U1501,1655,Cold Press Juicer,Kitchen,view,,0,2023-12-21,46.0
9919,U0588,3513,RO Purifier,Bathroom,purchase,4.2,1,2024-12-15,
9920,U1599,4363,Bottle Sterilizer,Kitchen,view,,0,2024-12-09,166.0
9921,U1106,3736,Dishwasher,Cleaning,view,,0,2024-02-08,94.0
9922,U0887,2334,Humidifier,Climate,add_to_cart,,0,2023-01-30,
9923,U0025,4761,Angle Grinder,Tools,view,,0,2023-03-25,289.0
9924,U0501,4223,Chainsaw,Tools,add_to_cart,,0,2023-11-04,
9925,U0364,4658,Electric Drill,Tools,add_to_cart,,0,2023-01-12,
9926,U0128,4926,Tea Maker,Kitchen,view,,0,2024-02-18,105.0
9927,U0325,1465,Handheld Vacuum,Cleaning,add_to_cart,,0,2023-09-20,
9928,U0839,3549,UPS,Power,view,,0,2023-09-13,469.0
9929,U0258,4928,Built In Oven,Kitchen,add_to_cart,,0,2023-11-29,
9930,U0436,3185,Yogurt Maker,Kitchen,view,,0,2024-09-15,116.0
9931,U0796,2629,Air Purifier,Climate,purchase,2.8,1,2024-06-30,
9932,U1061,1918,Foot Massager,Personal Care,add_to_cart,,0,2024-10-28,
9933,U0566,1339,Router,Networking,add_to_cart,,0,2024-11-11,
9934,U1328,4729,Printer,Tools,view,,0,2024-06-07,445.0
9935,U0542,1837,Portable Dishwasher,Cleaning,add_to_cart,,0,2023-11-11,
9936,U1001,3823,Epilator,Personal Care,purchase,4.1,1,2024-04-27,
9937,U0859,539,Bathroom Exhaust Fan,Bathroom,purchase,4.1,1,2024-07-20,
9938,U1280,1457,Terrarium Heater,Pet,view,,0,2023-06-27,2.0
9939,U1060,2632,Hot Plate,Kitchen,add_to_cart,,0,2023-11-02,
9940,U1124,3971,Can Opener,Kitchen,purchase,5.0,1,2023-03-10,
9941,U0527,3472,Door Intercom,Security,view,,0,2023-11-12,791.0
9942,U0082,111,Hair Straightener,Personal Care,wishlist,4.3,0,2023-06-29,
9943,U0704,2860,Smart Plug,Smart Home,view,,0,2024-03-30,47.0
9944,U0789,3239,Waffle Maker,Kitchen,view,,0,2024-08-16,252.0
9945,U1263,3163,Electric Shaver,Personal Care,view,,0,2024-12-28,56.0
9946,U1100,322,Garment Steamer,Laundry,purchase,4.1,1,2023-07-28,
9947,U0045,92,Handheld Vacuum,Cleaning,add_to_cart,,0,2023-09-15,
9948,U0576,323,Landline Phone,Smart Home,purchase,5.0,1,2023-12-21,
9949,U1204,932,Central Vacuum System,Cleaning,wishlist,2.9,0,2023-10-06,
9950,U0154,2565,Automatic Pet Water Fountain,Pet,purchase,3.4,1,2024-01-20,
9951,U0841,4111,Pressure Washer,Cleaning,view,,0,2024-11-03,56.0
9952,U1802,2041,Central Air Conditioner,Climate,wishlist,3.5,0,2023-05-26,
9953,U1993,4017,Electric Drill,Tools,purchase,4.5,1,2024-03-17,
9954,U1968,4970,Smart Bulb,Smart Home,wishlist,5.0,0,2023-10-19,
9955,U1027,3119,Paper Shredder,Tools,wishlist,2.8,0,2023-07-02,
9956,U0091,1420,Geyser,Bathroom,view,,0,2023-06-04,257.0
9957,U0179,4282,Kombucha Maker,Hobby,wishlist,3.8,0,2024-10-23,
9958,U0772,486,Vacuum Sealer,Kitchen,view,,0,2024-11-25,229.0
9959,U0412,4398,Set Top Box,Entertainment,view,,0,2023-01-30,139.0
9960,U0055,3785,Leaf Blower,Tools,purchase,3.6,1,2024-04-06,
9961,U1969,1377,Door Intercom,Security,view,,0,2023-01-13,524.0
9962,U1233,1573,Clothesline Dryer,Laundry,wishlist,3.6,0,2023-03-18,
9963,U0926,4960,Aquarium Filter,Pet,view,,0,2024-08-19,61.0
9964,U0774,3821,Video Doorbell,Security,add_to_cart,,0,2024-01-31,
9965,U1088,4387,Jacuzzi Pump,Bathroom,view,,0,2023-03-04,235.0
9966,U0874,2340,Smoke Detector,Security,purchase,3.9,1,2023-10-03,
9967,U1768,4366,Washer Dryer Combo,Laundry,view,,0,2024-06-24,125.0
9968,U0946,928,Smart Oven,Kitchen,purchase,3.4,1,2024-09-09,
9969,U0525,3886,Basement Dehumidifier,Outdoor,purchase,4.2,1,2024-12-12,
9970,U1617,4408,Laminator,Tools,purchase,4.4,1,2023-07-29,
9971,U0519,2018,Home Server,Networking,wishlist,3.4,0,2023-01-03,
9972,U1442,1202,Waffle Maker,Kitchen,wishlist,4.6,0,2023-09-06,
9973,U0869,4837,Wine Cooler,Kitchen,wishlist,4.5,0,2023-01-04,
9974,U0121,1697,Steam Cleaner,Cleaning,wishlist,5.0,0,2024-02-08,
9975,U0610,2098,Slow Cooker,Kitchen,purchase,4.4,1,2024-03-25,
9976,U0498,3302,Epilator,Personal Care,view,,0,2023-12-21,69.0
9977,U1984,1004,Emergency Light,Security,add_to_cart,,0,2023-08-21,
9978,U1891,1126,Door Intercom,Security,view,,0,2024-09-04,150.0
9979,U1023,4568,Espresso Machine,Kitchen,purchase,4.8,1,2023-09-21,
9980,U0723,1805,Bladeless Fan,Climate,wishlist,4.1,0,2024-05-25,
9981,U1775,1601,Humidifier,Climate,purchase,4.7,1,2023-12-26,
9982,U1710,2267,Carpet Cleaner,Cleaning,view,,0,2023-06-19,116.0
9983,U0082,1149,Landline Phone,Smart Home,view,,0,2024-11-16,60.0
9984,U0785,96,Electric Shaver,Personal Care,add_to_cart,,0,2023-06-15,
9985,U0979,4186,Epilator,Personal Care,purchase,4.3,1,2023-06-16,
9986,U0491,4002,Blu Ray Player,Entertainment,view,,0,2023-01-03,266.0
9987,U0138,2465,Lint Remover,Laundry,view,,0,2023-05-19,44.0
9988,U0480,391,Electric Pressure Cooker,Kitchen,purchase,3.6,1,2024-01-07,
9989,U1938,766,Massage Chair,Personal Care,view,,0,2024-04-03,116.0
9990,U0019,3758,Hedge Trimmer,Tools,purchase,2.7,1,2024-10-31,
9991,U1735,957,Exhaust Fan,Climate,purchase,3.4,1,2023-02-25,
9992,U0588,1332,Aquarium Heater,Pet,view,,0,2024-06-06,144.0
9993,U1851,852,Electric Knife,Kitchen,view,,0,2023-10-11,87.0
9994,U1237,2580,WiFi Extender,Networking,purchase,5.0,1,2023-12-27,
9995,U1066,4297,Misting Fan,Climate,view,,0,2023-09-04,10.0
9996,U1853,2090,Ice Cream Maker,Kitchen,purchase,2.9,1,2023-09-14,
9997,U1294,4252,Clock,Decor,add_to_cart,,0,2024-10-03,
9998,U0054,3846,Electric Blanket,Personal Care,add_to_cart,,0,2023-06-24,
9999,U0400,4803,Floor Polisher,Cleaning,view,,0,2023-10-02,511.0
10000,U0884,3353,Bread Maker,Kitchen,wishlist,5.0,0,2023-05-31,
10001,U1654,2087,Electric Toothbrush,Personal Care,purchase,3.8,1,2024-10-24,
10002,U1950,2241,Wall Clock,Decor,add_to_cart,,0,2024-01-29,
10003,U0166,3086,Weather Station,Smart Home,purchase,5.0,1,2024-08-05,
10004,U0005,1600,Smoke Detector,Security,view,,0,2023-12-31,60.0
10005,U1532,339,Microwave Oven,Kitchen,view,,0,2024-03-06,73.0
10006,U0897,3895,Alarm Clock,Decor,add_to_cart,,0,2023-10-22,
10007,U1466,2744,Automatic Pet Water Fountain,Pet,purchase,4.2,1,2023-05-06,
10008,U0576,789,Induction Oven,Kitchen,purchase,4.5,1,2023-06-17,
10009,U0481,2549,Water Flosser,Personal Care,wishlist,4.8,0,2024-02-23,
10010,U0297,3672,Vacuum Cleaner,Cleaning,purchase,3.1,1,2024-09-18,
10011,U0321,98,Lawn Mower,Tools,purchase,3.6,1,2023-03-26,
10012,U1610,1882,Terrarium Heater,Pet,view,,0,2024-12-30,5.0
10013,U0016,3487,Built In Microwave,Kitchen,view,,0,2024-05-15,35.0
10014,U1573,1783,Epilator,Personal Care,view,,0,2023-08-27,40.0
10015,U0859,96,Electric Shaver,Personal Care,view,,0,2024-05-27,9.0
10016,U1456,1599,Air Cooler,Climate,wishlist,4.6,0,2024-06-13,
10017,U0244,4958,Electric Toothbrush,Personal Care,purchase,4.3,1,2023-02-15,
10018,U1446,1521,Electric Fireplace,Climate,purchase,4.8,1,2023-02-18,
10019,U1613,1143,Convection Microwave,Kitchen,wishlist,3.7,0,2023-08-12,
10020,U1789,3887,Kegerator,Hobby,add_to_cart,,0,2024-07-07,
10021,U1415,105,Home Server,Networking,view,,0,2023-06-03,13.0
10022,U0216,4363,Bottle Sterilizer,Kitchen,view,,0,2024-08-31,182.0
10023,U0941,4980,Smart Curtain Motor,Smart Home,purchase,3.6,1,2024-09-28,
10024,U1939,2399,Carpet Cleaner,Cleaning,view,,0,2024-06-17,131.0
10025,U0486,1588,Electric Drill,Tools,add_to_cart,,0,2023-04-15,
10026,U0730,2053,Exercise Bike,Fitness,view,,0,2023-07-16,48.0
10027,U1765,4893,Modem,Networking,add_to_cart,,0,2024-03-08,
10028,U0592,4048,Chapati Maker,Kitchen,add_to_cart,,0,2023-10-30,
10029,U1573,2024,Chainsaw,Tools,purchase,3.7,1,2023-05-02,
10030,U1952,3516,Countertop Dishwasher,Cleaning,wishlist,3.4,0,2024-10-10,
10031,U1324,1844,Automatic Pet Water Fountain,Pet,purchase,2.0,1,2023-12-27,
10032,U0600,2946,Electric Mop,Cleaning,add_to_cart,,0,2023-11-16,
10033,U1696,2458,Robot Vacuum,Cleaning,view,,0,2024-09-28,83.0
10034,U1123,1751,WiFi Extender,Networking,add_to_cart,,0,2024-04-25,
10035,U1290,430,Bottle Sterilizer,Kitchen,purchase,4.6,1,2024-12-01,
10036,U0543,811,Geyser,Bathroom,view,,0,2024-02-13,215.0
10037,U0469,2462,Hair Curler,Personal Care,add_to_cart,,0,2024-10-27,
10038,U1966,2719,Vacuum Cleaner,Cleaning,purchase,3.1,1,2023-11-29,
10039,U1905,3028,Angle Grinder,Tools,add_to_cart,,0,2024-09-29,
10040,U0282,4737,Foot Massager,Personal Care,view,,0,2024-11-18,57.0
10041,U1464,1446,Towel Warmer,Bathroom,view,,0,2023-01-01,313.0
10042,U1967,1666,Washer Dryer Combo,Laundry,view,,0,2024-09-28,44.0
10043,U0736,3120,Tea Maker,Kitchen,wishlist,5.0,0,2024-01-02,
10044,U0672,4623,Pet Feeder,Pet,add_to_cart,,0,2023-08-28,
10045,U0162,2215,DVD Player,Entertainment,wishlist,2.2,0,2023-02-21,
10046,U0201,2022,Hot Dog Maker,Kitchen,purchase,5.0,1,2023-08-21,
10047,U0872,1600,Smoke Detector,Security,add_to_cart,,0,2024-08-10,
10048,U1946,3031,Water Dispenser,Kitchen,view,,0,2024-06-22,110.0
10049,U0901,1939,Smart Switch,Smart Home,view,,0,2023-11-15,5.0
10050,U1098,4740,Landline Phone,Smart Home,wishlist,3.7,0,2023-06-10,
10051,U1466,2838,Basement Dehumidifier,Outdoor,purchase,4.5,1,2024-12-24,
10052,U0692,4577,Smart Refrigerator,Kitchen,add_to_cart,,0,2023-08-11,
10053,U0021,2076,Pet Feeder,Pet,view,,0,2024-06-12,113.0
10054,U0767,3405,Smart Plug,Smart Home,purchase,3.2,1,2023-10-31,
10055,U0719,4884,Handheld Vacuum,Cleaning,view,,0,2023-12-15,87.0
10056,U0609,973,Citrus Juicer,Kitchen,purchase,3.7,1,2024-12-14,
10057,U0592,2384,Clock,Decor,view,,0,2023-05-17,271.0
10058,U1201,4405,Weather Station,Smart Home,view,,0,2023-02-09,37.0
10059,U1889,3014,Rowing Machine,Fitness,add_to_cart,,0,2024-08-13,
10060,U1077,1238,Freezer,Kitchen,purchase,4.0,1,2024-08-11,
10061,U1867,2220,Smart Oven,Kitchen,purchase,4.4,1,2024-02-21,
10062,U0507,578,Kombucha Maker,Hobby,view,,0,2024-10-10,198.0
10063,U1182,2935,Trimmer,Personal Care,add_to_cart,,0,2023-02-18,
10064,U0115,4375,Power Strip,Power,purchase,5.0,1,2024-10-11,
10065,U0352,1289,Smart Garage Door Opener,Security,purchase,5.0,1,2024-05-14,
10066,U0359,2738,Cotton Candy Machine,Hobby,view,,0,2023-11-24,10.0
10067,U1064,4611,Aquarium Filter,Pet,purchase,5.0,1,2023-05-17,
10068,U0732,919,Smart Door Lock,Security,view,,0,2024-04-09,57.0
10069,U0535,2667,Electric Shaver,Personal Care,view,,0,2023-05-15,40.0
10070,U0119,3961,Roti Maker,Kitchen,purchase,2.8,1,2024-05-20,
10071,U1571,4709,Smart Lock,Security,view,,0,2024-01-30,5.0
10072,U1641,1936,Yogurt Maker,Kitchen,view,,0,2024-02-13,126.0
10073,U0409,3777,Table Fan,Climate,purchase,4.5,1,2024-05-03,
10074,U0410,660,Speakers,Entertainment,view,,0,2024-01-23,73.0
10075,U1050,3234,Smart Garage Door Opener,Security,purchase,4.7,1,2023-08-27,
10076,U1260,3095,Window Cleaner Robot,Cleaning,view,,0,2023-09-15,50.0
10077,U1613,1451,Hot Dog Maker,Kitchen,purchase,3.3,1,2023-12-17,
10078,U1970,4979,Knitting Machine,Hobby,purchase,3.6,1,2023-09-05,
10079,U0636,4475,Electric Skillet,Kitchen,add_to_cart,,0,2024-07-24,
10080,U0925,1437,Aquarium Filter,Pet,view,,0,2023-01-21,100.0
10081,U1657,3794,Aquarium Filter,Pet,wishlist,3.6,0,2024-10-07,
10082,U0095,246,Modem,Networking,view,,0,2024-03-15,60.0
10083,U0531,2050,Cooktop,Kitchen,wishlist,3.0,0,2024-07-18,
10084,U0652,446,Clock,Decor,view,,0,2024-10-01,92.0
10085,U1879,260,Home Theater System,Entertainment,add_to_cart,,0,2023-10-01,
10086,U0455,4625,Smart Hub,Networking,view,,0,2023-12-11,152.0
10087,U0541,3077,Electric Skillet,Kitchen,purchase,3.0,1,2023-11-28,
10088,U1241,472,Pool Heater,Outdoor,purchase,4.5,1,2024-01-26,
10089,U0731,4949,Home Automation Controller,Networking,purchase,5.0,1,2023-08-14,
10090,U0601,3059,Landline Phone,Smart Home,purchase,4.7,1,2024-10-20,
10091,U1930,2008,Smart Vacuum,Cleaning,view,,0,2024-08-05,584.0
10092,U1336,87,Digital Safe,Security,view,,0,2023-04-26,178.0
10093,U0441,541,Electric Tandoor,Kitchen,view,,0,2023-02-10,50.0
10094,U0391,3040,Hot Plate,Kitchen,view,,0,2024-11-03,27.0
10095,U1457,3371,Electric Scooter Charger,Power,purchase,4.4,1,2024-04-15,
10096,U0234,4362,Electric Oven,Kitchen,purchase,3.5,1,2024-06-22,
10097,U1250,3006,Heating Pad,Personal Care,wishlist,4.5,0,2023-06-27,
10098,U0646,1684,Mini Washing Machine,Laundry,view,,0,2024-07-18,119.0
10099,U1897,4570,Blender,Kitchen,add_to_cart,,0,2023-02-17,
10100,U0343,1172,Voltage Stabilizer,Power,view,,0,2023-07-03,212.0
10101,U0353,2546,Steam Cleaner,Cleaning,purchase,4.3,1,2023-01-18,
10102,U1747,4461,Range Hood,Kitchen,add_to_cart,,0,2023-05-19,
10103,U0978,2492,Chapati Maker,Kitchen,add_to_cart,,0,2023-09-06,
10104,U1029,2926,Smart Plug,Smart Home,add_to_cart,,0,2024-06-03,
10105,U0644,3293,Aquarium Heater,Pet,purchase,5.0,1,2024-02-15,
10106,U1937,3276,Weather Station,Smart Home,wishlist,4.5,0,2023-05-17,
10107,U0299,4034,Wall Clock,Decor,purchase,3.5,1,2024-02-21,
10108,U1666,286,Epilator,Personal Care,view,,0,2023-08-16,131.0
10109,U1142,537,Hair Straightener,Personal Care,view,,0,2023-10-04,21.0
10110,U0611,32,Hand Mixer,Kitchen,purchase,5.0,1,2024-01-31,
10111,U0773,2845,Electric Vehicle Charger,Power,wishlist,3.6,0,2024-07-10,
