User_ID,Age_Group,Gender,Occupation,City,Home_Type,Budget_Preference,Smart_Home_Interest,Eco_Conscious,Preferred_Category
U1900,26-35,Other,Student,Mumbai,Apartment,Mid-Range,Yes,Yes,Outdoor
U1901,36-45,Female,Student,Pune,Villa,Budget,No,No,Bathroom
U1902,26-35,Male,Homemaker,Pune,Independent House,Mid-Range,No,No,Entertainment
U1903,26-35,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,No,Hobby
U1904,55+,Male,Working Professional,Mumbai,Apartment,Mid-Range,Yes,No,Power
U1905,26-35,Other,Homemaker,Bangalore,Apartment,Premium,Yes,Yes,Kitchen
U1906,46-55,Male,Working Professional,Hyderabad,Independent House,Mid-Range,No,No,Personal Care
U1907,36-45,Female,Homemaker,Ahmedabad,Apartment,Premium,No,Yes,Networking
U1908,55+,Female,Homemaker,Mumbai,Independent House,Premium,No,No,Pet
U1909,26-35,Female,Retired,Hyderabad,Apartment,Mid-Range,No,Yes,Entertainment
U1910,26-35,Male,Homemaker,Delhi,Apartment,Premium,No,Yes,Outdoor
U1911,26-35,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,Yes,Outdoor
U1912,18-25,Female,Homemaker,Delhi,Apartment,Mid-Range,Yes,Yes,Kitchen
U1913,26-35,Male,Homemaker,Bangalore,Apartment,Mid-Range,No,Yes,Climate
U1914,18-25,Female,Business Owner,Ahmedabad,PG/Hostel,Luxury,No,Yes,Hobby
U1915,36-45,Male,Homemaker,Mumbai,Independent House,Premium,Yes,Yes,Fitness
U1916,18-25,Female,Homemaker,Ahmedabad,Independent House,Mid-Range,Yes,No,Smart Home
U1917,26-35,Female,Working Professional,Delhi,Independent House,Premium,Yes,Yes,Decor
U1918,46-55,Female,Working Professional,Lucknow,Independent House,Mid-Range,No,Yes,Laundry
U1919,46-55,Female,Working Professional,Bangalore,Independent House,Mid-Range,No,Yes,Personal Care
U1920,36-45,Male,Retired,Kolkata,Apartment,Luxury,No,Yes,Cleaning
U1921,55+,Female,Working Professional,Pune,Independent House,Mid-Range,Yes,No,Cleaning
U1922,18-25,Female,Homemaker,Delhi,Apartment,Mid-Range,Yes,Yes,Pet
U1923,26-35,Male,Business Owner,Hyderabad,PG/Hostel,Luxury,Yes,Yes,Smart Home
U1924,26-35,Female,Homemaker,Hyderabad,Independent House,Premium,No,Yes,Decor
U1925,26-35,Male,Homemaker,Mumbai,Apartment,Premium,No,No,Entertainment
U1926,55+,Female,Homemaker,Pune,Apartment,Mid-Range,No,No,Pet
U1927,18-25,Female,Student,Pune,PG/Hostel,Budget,No,No,Tools
U1928,36-45,Male,Business Owner,Hyderabad,Apartment,Premium,No,No,Fitness
U1929,26-35,Male,Working Professional,Chennai,Villa,Premium,Yes,Yes,Kitchen
U1930,26-35,Male,Retired,Kolkata,Villa,Premium,Yes,No,Cleaning
U1931,36-45,Male,Retired,Jaipur,Independent House,Premium,Yes,No,Personal Care
U1932,55+,Male,Student,Delhi,Apartment,Budget,No,No,Outdoor
U1933,55+,Female,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,No,Climate
U1934,18-25,Male,Business Owner,Kolkata,Independent House,Premium,Yes,Yes,Pet
U1935,55+,Female,Working Professional,Jaipur,Apartment,Mid-Range,No,No,Kitchen
U1936,36-45,Female,Student,Pune,Apartment,Budget,No,No,Smart Home
U1937,26-35,Male,Homemaker,Bangalore,Independent House,Mid-Range,No,No,Climate
U1938,26-35,Male,Homemaker,Delhi,Independent House,Premium,No,No,Decor
U1939,18-25,Male,Working Professional,Ahmedabad,Independent House,Mid-Range,No,No,Cleaning
U1940,26-35,Female,Business Owner,Mumbai,Apartment,Premium,Yes,No,Fitness
U1941,36-45,Male,Student,Lucknow,Independent House,Budget,Yes,Yes,Tools
U1942,36-45,Male,Homemaker,Pune,Apartment,Mid-Range,No,Yes,Outdoor
U1943,18-25,Female,Homemaker,Ahmedabad,Independent House,Mid-Range,No,Yes,Fitness
U1944,26-35,Male,Working Professional,Pune,Apartment,Premium,No,Yes,Smart Home
U1945,26-35,Female,Business Owner,Bangalore,Independent House,Premium,Yes,Yes,Personal Care
U1946,26-35,Female,Student,Kolkata,Apartment,Mid-Range,Yes,No,Fitness
U1947,55+,Male,Working Professional,Lucknow,Villa,Premium,No,No,Hobby
U1948,18-25,Female,Homemaker,Delhi,Apartment,Mid-Range,Yes,Yes,Fitness
U1949,26-35,Female,Homemaker,Ahmedabad,Apartment,Mid-Range,No,Yes,Hobby
U1950,55+,Male,Student,Jaipur,Apartment,Mid-Range,Yes,Yes,Outdoor
U1951,18-25,Other,Student,Hyderabad,Apartment,Mid-Range,Yes,Yes,Pet
U1952,18-25,Female,Student,Hyderabad,PG/Hostel,Budget,No,No,Networking
U1953,26-35,Male,Student,Kolkata,Apartment,Mid-Range,No,Yes,Pet
U1954,18-25,Male,Working Professional,Pune,Independent House,Mid-Range,No,Yes,Decor
U1955,26-35,Female,Retired,Chennai,Independent House,Luxury,No,No,Fitness
U1956,26-35,Male,Working Professional,Mumbai,Independent House,Mid-Range,No,Yes,Security
U1957,26-35,Female,Business Owner,Bangalore,Apartment,Premium,No,No,Bathroom
U1958,36-45,Male,Student,Pune,Apartment,Mid-Range,Yes,No,Fitness
U1959,26-35,Male,Business Owner,Jaipur,Independent House,Premium,No,Yes,Pet
U1960,36-45,Male,Homemaker,Lucknow,PG/Hostel,Mid-Range,No,No,Pet
U1961,36-45,Male,Working Professional,Kolkata,Independent House,Mid-Range,No,No,Fitness
U1962,46-55,Female,Homemaker,Delhi,Independent House,Mid-Range,No,Yes,Hobby
U1963,18-25,Male,Student,Chennai,Independent House,Mid-Range,No,Yes,Smart Home
U1964,46-55,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,No,Entertainment
U1965,26-35,Male,Working Professional,Lucknow,Apartment,Mid-Range,No,No,Kitchen
U1966,18-25,Male,Working Professional,Mumbai,Independent House,Premium,No,Yes,Cleaning
U1967,26-35,Male,Retired,Pune,Apartment,Luxury,Yes,No,Laundry
U1968,26-35,Female,Student,Hyderabad,Apartment,Mid-Range,Yes,Yes,Pet
U1969,55+,Female,Business Owner,Mumbai,Independent House,Luxury,Yes,No,Security
U1970,36-45,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,No,Hobby
U1971,18-25,Female,Working Professional,Chennai,PG/Hostel,Mid-Range,Yes,Yes,Kitchen
U1972,18-25,Male,Business Owner,Pune,Apartment,Luxury,No,Yes,Hobby
U1973,26-35,Male,Working Professional,Mumbai,Independent House,Premium,Yes,Yes,Kitchen
U1974,46-55,Female,Working Professional,Kolkata,PG/Hostel,Mid-Range,Yes,Yes,Cleaning
U1975,36-45,Male,Working Professional,Bangalore,PG/Hostel,Mid-Range,Yes,No,Power
U1976,36-45,Male,Working Professional,Pune,PG/Hostel,Mid-Range,No,Yes,Security
U1977,18-25,Male,Retired,Jaipur,PG/Hostel,Mid-Range,No,No,Tools
U1978,26-35,Female,Working Professional,Jaipur,Apartment,Mid-Range,Yes,Yes,Entertainment
U1979,36-45,Male,Student,Pune,Apartment,Budget,Yes,Yes,Smart Home
U1980,36-45,Male,Student,Hyderabad,Apartment,Budget,Yes,No,Entertainment
U1981,36-45,Male,Homemaker,Chennai,Apartment,Premium,No,No,Networking
U1982,55+,Female,Working Professional,Ahmedabad,PG/Hostel,Premium,No,No,Bathroom
U1983,46-55,Female,Student,Hyderabad,PG/Hostel,Mid-Range,Yes,Yes,Decor
U1984,36-45,Male,Working Professional,Delhi,Apartment,Premium,Yes,No,Outdoor
U1985,36-45,Male,Homemaker,Hyderabad,Independent House,Mid-Range,No,Yes,Cleaning
U1986,26-35,Female,Homemaker,Lucknow,Apartment,Premium,No,No,Hobby
U1987,26-35,Female,Student,Kolkata,Independent House,Mid-Range,Yes,Yes,Kitchen
U1988,55+,Female,Working Professional,Bangalore,Apartment,Premium,No,No,Decor
U1989,36-45,Female,Student,Chennai,Independent House,Mid-Range,No,No,Bathroom
U1990,36-45,Male,Business Owner,Kolkata,Apartment,Luxury,Yes,Yes,Smart Home
U1991,46-55,Male,Working Professional,Bangalore,Independent House,Premium,Yes,Yes,Networking
U1992,36-45,Male,Student,Bangalore,Apartment,Mid-Range,No,Yes,Smart Home
U1993,26-35,Other,Business Owner,Pune,Independent House,Premium,Yes,Yes,Smart Home
U1994,18-25,Female,Business Owner,Jaipur,Apartment,Premium,Yes,Yes,Tools
U1995,55+,Female,Homemaker,Delhi,Independent House,Mid-Range,No,No,Kitchen
U1996,26-35,Female,Working Professional,Kolkata,Apartment,Premium,Yes,Yes,Tools
U1997,26-35,Female,Business Owner,Ahmedabad,Independent House,Premium,Yes,No,Fitness
U1998,46-55,Female,Business Owner,Delhi,Apartment,Premium,Yes,No,Pet
U1999,26-35,Male,Working Professional,Lucknow,Apartment,Mid-Range,Yes,Yes,Security
U2000,26-35,Female,Working Professional,Chennai,Apartment,Premium,Yes,No,Power
